no	id	skk_key	notation	reading	method	judgment	note
397	954646-168-0010	けんしがく	縣視學	けんしがく	align	o	
398	954646-223-0008	ごかくか	御畫可	ごくわく-か	align	o	
399	954647-407-0030	つばおと	鍔音	つば-おと	JMdict	o	
400	954648-417-0051	まめのはだい	豆葉鯛	まめのは-だひ	align	o	
401	954645-490-0022	かめのこう	龜甲	かめの-かふ	L	o	
402	954646-157-0036	げやく	解藥	げ-やく	align	o	
403	954647-471-0010	てんごく	天國	てん-ごく	L	o	
404	954646-373-0038	さっぽろがくこう	札幌學校	さっぽろ-がくかう	align	o	
405	954646-096-0007	かめん	火綿	くわめん	JMdict	o	
406	954648-320-0009	へいめんずけい	平面圖形	へいめん-づけい	L	o	
407	954645-399-0022	がくびわ	樂琵琶	がく-びは	L	o	
408	954646-450-0004	したかげ	下陰	した-かげ	align	o	
409	954647-032-0021	すれすれ	摩摩	すれ-すれ	JMdict	o	
410	954647-513-0039	とくばい	特賣	とく-ばい	L	o	
411	954648-605-0018	よなきどり	夜鳴鳥	よなき-どり	align	o	
412	954648-133-0013	はねだすき	刎襷	はね-だすき	align	o	
413	954648-406-0018	まっすぐ	眞直	まっ-すぐ	L	o	
414	954648-686-0010	わけがら	譯柄	わけ-がら	L	o	
415	954646-498-0002	しょういほけん	傷痍保險	しゃうい-ほけん	align	o	
416	954647-628-0036	なんきんいとあやつり	南京絲操	なんきん-いとあやつり	align	o	
417	954647-048-0011	せいごうおり	精好織	せいがう-おり	align	o	
418	954647-609-0017	なおさら	猶更	なほ-さら	JMdict	o	
419	954647-136-0035	ぜんわ	禪話	ぜん-わ	L	o	
420	954646-473-0047	しほうがや	四方榧	しはう-がや	align	o	
421	954646-206-0018	こかぜ	小風	こ-かぜ	align	o	
422	954646-119-0001	けいきゅうしゃえい	警急舍營	けいきふしゃえい	align	o	
423	954646-089-0046	かしゃ	蝸舍	くわ-しゃ	align	o	
424	954646-106-0028	かんび	官費	くわん-び	align	o	
425	954647-399-0020	つたびし	蔦菱	つた-びし	align	o	
426	954645-504-0044	かりゅうど	獵人	かりうど	L	o	
427	954648-441-0005	みそこしざる	味噌漉笊	みそこし-ざる	align	o	
428	954646-510-0032	じょうち	淨地	じゃう-ち	align	o	
429	954646-218-0038	こくちょう	國廳	こく-ちゃう	align	o	
430	954646-364-0021	さしかかり	差掛	さし-かかり	align	o	
431	954647-124-0014	せんそくばち	洗足鉢	せんそく-ばち	align	o	
432	954648-518-0049	もくこう	木香	もく-かう	align	o	
433	954645-163-0025	いわいづま	齋妻	いはひ-づま	align	o	
434	954646-594-0042	しんえき	神易	しん-えき	align	o	
435	954648-599-0050	よせて	寄手	よせて	JMdict	o	
436	954646-537-0006	しゅうもんあらため	宗門改	しゅうもん-あらため	JMdict	o	
437	954645-016-0036	あえんか	亞鉛華	あえん-くわ	L	o	
438	954645-198-0011	うけぞなえ	受備	うけ-ぞなへ	align	o	
439	954648-514-0022	めんかべおり	綿壁織	めん-かべおり	align	o	
440	954646-404-0002	さんたいのざ	三台座	さんたい-の-ざ	align	o	
441	954645-292-0013	おせん	御煎	おせん	JMdict	o	
442	954646-227-0003	こござぶね	小御座舩	こ-ござぶね	align	o	
443	954646-299-0054	こめろう	小女郞	こめらう	align	o	
444	954647-376-0045	つうしょう	痛痒	つうしゃう	align	o	
445	954648-548-0002	やおと	矢音	やおと	JMdict	o	
446	954648-368-0010	ほねひしお	骨醬	ほね-ひしほ	align	o	
447	954648-300-0042	ふりつm	降積	ふりつもる	JMdict	o	
448	954645-115-0032	いくひ	生日	いくひ	JMdict	o	
449	954648-107-0009	はしけせん	艀錢	はしけ-せん	align	o	
450	954647-129-0049	せんばい	千倍	せんばい	JMdict	o	
451	954646-257-0023	ごぜんじるこ	御膳汁粉	ごぜん-じるこ	JMdict	o	
452	954645-152-0045	いとばこ	絲箱	いと-ばこ	align	o	
453	954645-275-0043	おいしらm	老白	おいしらむ	align	o	
454	954646-607-0002	じんぜい	人稅	じん-ぜい	align	o	
455	954645-602-0055	ぎょきもうで	御忌詣	ぎょきまうで	align	o	
456	954646-054-0038	くら	競	くら	JMdict	o	
457	954646-244-0025	こしあぶら	金漆	こしあぶら	JMdict	o	
458	954648-056-0038	ねんぐちょう	年貢帳	ねんぐ-ちゃう	align	o	
459	954648-220-0038	びょうじゃく	病雀	びゃう-じゃく	align	o	
460	954648-498-0010	めあて	目當	あ-あて	L	o	
461	954647-125-0043	せんたん	戰端	せん-たん	L	o	
462	954646-447-0012	じせんとうひょう	自選投票	じせん-とうへう	align	o	
463	954647-416-0044	つやもの	艷物	つやもの	L	o	
464	954648-504-0009	めかけほうこうにん	妾奉公人	めかけほうこうにん	align	o	
465	954646-086-0036	かこうせき	花崗石	くわかうせき	align	o	
466	954647-587-0003	なげこみぐすり	投込藥	なげこみ-ぐすり	align	o	
467	954647-085-0024	せきがく	積學	せき-がく	align	o	
468	954647-541-0001	とぼr	點	とぼる	JMdict	o	
469	954648-605-0036	よにん	餘人	よにん	L	o	
470	954645-302-0014	おにおろし	鬼下	おに-おろし	align	o	
471	954645-633-0040	きんりづき	禁裏附	きんり-づき	align	o	
472	954647-372-0012	ちんだいはんじ	鎭臺判事	ちんだい-はんじ	align	o	
473	954645-260-0009	えきてい	驛亭	えき-てい	align	o	
474	954646-153-0005	けばだt	毳立	けば-だつ	JMdict	o	
475	954647-413-0035	つみかえ	積換	つみかへ	JMdict	o	
476	954646-282-0050	このよ	此夜	この-よ	align	o	
477	954646-079-0004	がいりつ	外率	ぐわい-りつ	align	o	
478	954645-391-0056	かきおr	搔折	かき-をる	align	o	
479	954645-051-0063	あずけもの	預物	あづけ-もの	JMdict	o	
480	954648-075-0012	のりあw	乘合	のり-あはせる	JMdict	o	
481	954647-351-0016	ちゅうはばおび	中幅帶	ちゅうはば-おび	JMdict	o	
482	954648-631-0022	らんもん	亂紋	らん-もん	align	o	
483	954647-460-0009	てふう	手風	て-ふう	align	o	
484	954648-022-0006	にわこかげ	庭木陰	には-こかげ	align	o	
485	954647-611-0002	なまいどm	生挑	なま-いどむ	align	o	
486	954648-576-0047	ゆさぶり	搖	ゆさ-ぶり	L	o	
487	954645-082-0012	あらかす	粗滓	あらかす	align	o	
488	954648-577-0001	ゆさんあるき	遊山歩	ゆさん-あるき	align	o	
489	954645-538-0019	きえんさん	稀鹽酸	き-えんさん	JMdict	o	
490	954645-333-0032	おもいこg	思焦	おもひこがる	JMdict	o	
491	954648-644-0034	りにょうざい	利尿劑	りねう-ざい	JMdict	o	
492	954648-430-0025	みあてちがい	見當違	みあて-ちがひ	align	o	
493	954645-298-0012	おとうとご	弟御	おとうと-ご	JMdict	o	
494	954645-413-0013	かさねよつめ	重四目	かさね-よつめ	align	o	
495	954648-281-0031	ふつかよい	二日醉	ふつかよひ	L	o	
496	954648-090-0026	ほうがん	芳顏	はう-がん	align	o	
497	954645-263-0015	えだぎ	枝木	えだ-ぎ	JMdict	o	
498	954646-172-0013	げんせきち	原籍地	げんせき-ち	JMdict	o	
499	954646-104-0023	かんたいもの	緩怠者	くわんたい-もの	align	o	
500	954645-158-0067	いねのひとつともえ	稻一巴	いね-の-ひとつともゑ	align	o	
501	954648-375-0070	ほわた	穗綿	ほ-わた	JMdict	o	
502	954647-369-0001	じん	沈	ぢん	align	o	
503	954647-266-0019	たぬきも	狸藻	たぬきも	JMdict	o	
504	954647-306-0037	ちからあわせ	力合	ちから-あはせ	JMdict	o	
505	954646-331-0028	さいへい	歳幣	さいへい	align	o	
506	954646-089-0028	かしつさっしょう	過失殺傷	くわしつ-さっしゃう	align	o	
507	954647-581-0031	ながれめ	流女	ながれ-め	align	o	
508	954648-144-0023	はゆまづかい	驛使	はゆま-づかひ	JMdict	o	
509	954645-179-0037	いらたかじゅず	苛高珠數	いらたか-じゅず	align	o	
510	954647-578-0036	ながまくら	長枕	なが-まくら	align	o	
511	954645-204-0046	うすあお	薄襖	うす-あを	align	o	
512	954646-585-0065	しりぶり	後振	しり-ぶり	align	o	
513	954646-012-0032	くさがま	草鎌	くさ-がま	JMdict	o	
514	954648-530-0012	ものうららか	物麗	もの-うららか	align	o	
515	954645-226-0054	うわかぜ	上風	うは-かぜ	align	o	
516	954647-283-0017	たろう	太郞	た-らう	L	o	
517	954646-324-0024	さいぞういち	才蔵市	さいざう-いち	align	o	
518	954646-171-0009	げんじんじだい	原人時代	げんじん-じだい	align	o	
519	954647-436-0035	ていはくじょ	碇泊所	ていはく-じょ	align	o	
520	954645-236-0064	うみのかみ	海神	うみ-の-かみ	align	o	
521	954648-090-0014	ほうかし	放下師	はうかし	align	o	
522	954648-219-0065	ひょうごのかみ	兵庫頭	ひゃうご-の-かみ	align	o	
523	954648-664-0009	れいけん	靈劒	れい-けん	align	o	
524	954645-344-0011	おんじょう	音聲	おんじゃう	L	o	
525	954648-708-0027	いんしょう	院掌	ゐん-しゃう	align	o	
526	954648-306-0004	ふんえん	噴烟	ふん-えん	align	o	
527	954647-286-0031	たおさ	田長	た-をさ	JMdict	o	
528	954645-606-0040	ぎょこ	漁戸	ぎょこ	align	o	
529	954648-708-0044	いんのしっけん	院執權	ゐん-のしっけん	align	o	
530	954645-599-0032	きょうさいくみあい	共濟組合	きょうさい-くみあひ	L	o	
531	954648-602-0038	よつかけ	四掛	よつ-かけ	align	o	
532	954645-504-0049	かりえびら	狩箙	かり-えびら	align	o	
533	954647-189-0023	だいこくせんべい	大黒煎餅	だいこく-せんべい	align	o	
534	954647-555-0022	とりいだて	鳥居建	とりゐ-だて	align	o	
535	954648-103-0053	はこびとr	運取	はこび-とる	align	o	
536	954648-072-0027	のみきr	飮切	のみきる	align	o	
537	954648-443-0048	みだれごい	亂戀	みだれ-ごひ	align	o	
538	954646-042-0056	くいとめ	食止	くひとめ	align	o	
539	954647-344-0031	ちゅうけいきょく	中繼局	ちゅうけい-きょく	L	o	
540	954648-398-0008	ましみず	増水	まし-みづ	align	o	
541	954648-215-0014	ひまわり	火廻	ひ-まはり	align	o	
542	954646-553-0001	しゅよ	手輿	しゅよ	align	o	
543	954648-229-0040	ひらきすえひろ	開末廣	ひらき-すゑひろ	align	o	
544	954646-108-0014	がんらい	元來	ぐわんらい	L	o	
545	954648-061-0024	のうしょうむぞく	農商務屬	のうしゃうむ-ぞく	align	o	
546	954647-176-0026	ぞんじつき	存附	ぞんじ-つき	align	o	
547	954646-380-0010	ぞうこく	雜穀	ざふ-こく	align	o	
548	954646-449-0032	しとう	私稻	し-たう	align	o	
549	954645-584-0008	きょういん	郷音	きゃう-いん	align	o	
550	954647-516-0040	とけいし	時計師	とけい-し	JMdict	o	
551	954645-283-0023	おくど	奧土	おく-ど	L	o	
552	954648-227-0033	ひょうきょしょるい	憑據書類	ひょうきょ-しょるゐ	align	o	
553	954647-620-0006	なめしがわ	鞣皮	なめし-がは	JMdict	o	
554	954647-136-0009	せんりん	潛鱗	せん-りん	align	o	
555	954647-181-0018	たいいんりょう	退隱料	たいいんれう	align	o	
556	954646-511-0021	しょうでい	障泥	しゃう-でい	JMdict	o	
557	954646-562-0008	しょうえん	松烟	しょう-えん	align	o	
558	954645-205-0036	うすざむi	薄寒	うすざむし	JMdict	o	
559	954646-573-0045	しょしでん	諸司田	しょし-でん	align	o	
560	954647-345-0025	じゅうこう	住劫	ぢゅう-こふ	JMdict	o	
561	954645-255-0025	えいそのかぜ	永祚風	えいその-かぜ	align	o	
562	954647-311-0012	じぐちあんどう	地口行燈	ぢぐち-あんどう	align	o	
563	954646-145-0039	けつが	決河	けつが	align	o	
564	954647-468-0033	てんきうかがい	天機伺	てんき-うかがひ	align	o	
565	954645-105-0033	ゆうびんしきょく	郵便支局	いうびん-しきょく	align	o	
566	954648-195-0040	ひたのぼり	直登	ひた-のぼり	align	o	
567	954647-400-0018	つちくさi	土臭	つちくさし	JMdict	o	
568	954648-189-0023	びしゃもんどう	毗沙門堂	びしゃもん-だう	align	o	
569	954648-502-0032	みょうおんいんりゅう	妙音院流	めうおんゐん-りう	align	o	
570	954646-120-0032	けいこばかま	稽古袴	けいこ-ばかま	align	o	
571	954648-369-0015	ほうかいりんき	法界悋氣	ほふかい-りんき	L	o	
572	954647-492-0012	どうか	同火	どう-くわ	align	o	
573	954646-045-0001	くほんあんよう	九品安養	くほん-あんやう	align	o	
574	954648-110-0063	はたぬし	畑主	はた-ぬし	align	o	
575	954647-126-0012	せんち	戰地	せんち	L	o	
576	954648-171-0016	ひかりわたr	光渡	ひかり-わたる	align	o	
577	954648-299-0009	ふり	風	ふり	JMdict	x	紙面の表記は 風振（NDL 側 OCR の表記 風 に直して字が欠けた）
578	954645-151-0009	いどう	椅桐	い-どう	align	o	
579	954648-494-0057	むらさきのいろがい	紫色貝	むらさき-の-いろがひ	align	o	
580	954647-054-0020	せいじ	姓字	せいじ	align	o	
581	954648-513-0032	めおと	妻夫	め-をと	JMdict	o	
582	954648-492-0008	むねわけ	棟別	むね-わけ	align	o	
583	954646-442-0049	ししゅう	四衆	し-しゅう	JMdict	o	
584	954645-379-0023	こうれん	香奩	かう-れん	align	o	
585	954648-358-0011	ほそいと	細絲	ほそ-いと	L	o	
586	954647-412-0027	つまじろ	爪白	つま-じろ	JMdict	o	
587	954646-203-0028	こうれんせき	紅簾石	こうれん-せき	JMdict	o	
588	954647-446-0032	てがたぎんこう	手形銀行	てがた-ぎんかう	align	o	
589	954648-442-0029	みたけまいり	御嶽參	みたけ-まゐり	align	o	
590	954646-042-0034	くびったけ	頸丈	くび-っ-たけ	JMdict	o	
591	954647-254-0030	たちひとつかしわ	立一柏	たち-ひとつかしは	align	o	
592	954648-232-0001	ひらむしゃ	平武者	ひら-むしゃ	align	o	
593	954646-366-0021	さしつめひきつめ	差詰引詰	さしつめ-ひきつめ	align	o	
594	954648-678-0003	おうしゃ	王者	わう-しゃ	L	o	
595	954645-030-0070	あくえ	惡繪	あくゑ	align	o	
596	954648-009-0003	にくかい	肉界	にく-かい	JMdict	o	
597	954648-279-0027	ふじのはなまめ	藤花豆	ふぢのはな-まめ	align	o	
598	954645-182-0064	いれちゃがゆ	入茶粥	いれ-ちゃがゆ	align	o	
599	954645-234-0019	うまばのおとど	馬場殿	うまば-の-おとど	JMdict	o	
600	954645-533-0019	きゅうかちょう	九華帳	きうくわ-ちゃう	align	o	
601	954647-407-0002	つのぶくろ	角袋	つの-ぶくろ	align	o	
602	954648-243-0015	ふいん	封印	ふ-いん	align	o	
603	954646-140-0005	げじきにち	下食日	げじき-にち	align	o	
604	954646-477-0001	しはらいてがた	支拂手形	しはらひてがた	L	o	
605	954646-041-0048	くびじっけん	首實檢	くび-じっけん	L	o	
606	954645-428-0040	かたぎ	堅氣	かたぎ	L	o	
607	954646-259-0006	こぞr	擧	こぞる	L	o	
608	954645-613-0042	きりかk	切掛	きり-かかる	JMdict	o	
609	954645-335-0009	おもいなやm	思惱	おもひ-なやむ	JMdict	o	
610	954648-010-0014	にくつぼ	肉壺	にく-つぼ	JMdict	o	
611	954647-566-0026	ないていこう	内抵抗	ない-ていかう	align	o	
612	954648-370-0023	ほうてい	法弟	ほふ-てい	align	o	
613	954647-086-0036	せきけん	石鹸	せき-けん	align	o	
614	954648-300-0055	ふりはなs	振放	ふり-はなす	JMdict	o	
615	954647-379-0003	つうてんせん	通天錢	つうてん-せん	align	o	
616	954647-143-0032	そうばん	雙盤	そう-ばん	align	o	
617	954648-467-0014	みやこづめ	都詰	みやこ-づめ	align	o	
618	954645-591-0028	きょうばいばい	競賣買	きゃう-ばいばい	JMdict	o	
619	954648-281-0060	ぶっこうじふじ	佛光寺藤	ぶっくわうじ-ふぢ	align	o	
620	954646-452-0080	したばん	下盤	した-ばん	JMdict	o	
621	954645-447-0006	かど	下奴	か-ど	align	o	
622	954646-076-0031	かいせん	囘船	くわい-せん	align	o	
623	954645-588-0024	きょうせいくみあい	强制組合	きゃうせいくみあひ	align	o	
624	954645-325-0054	おぼろげ	朧氣	おぼろ-げ	JMdict	o	
625	954645-019-0057	あがたぬし	縣主	あがた-ぬし	JMdict	o	
626	954645-430-0002	かたさま	方樣	かたさま	align	o	
627	954648-430-0041	みいくさまつり	御軍祭	みいくさ-まつり	align	o	
628	954647-096-0004	せついん	雪隱	せつ-いん	align	o	
629	954648-071-0007	のべばいばい	延賣買	のべ-ばいばい	align	o	
630	954646-617-0035	しんりんかん	森林官	しんりん-くわん	align	o	
631	954646-119-0025	けいか	硅華	けい-くわ	JMdict	o	
632	954648-217-0032	ひめのり	姫糊	ひめ-のり	JMdict	o	
633	954648-265-0001	ふさがり	塞	ふさがり	JMdict	o	
634	954645-472-0020	ごうはん	合判	がふ-はん	JMdict	o	
635	954646-345-0001	ぞうへいかん	造兵官	ざうへい-くわん	align	o	
636	954646-382-0023	さまつ	早松	まつ	dict-reading	o	
637	954646-198-0008	こうていちか	公定地價	こうてい-ちか	JMdict	o	
638	954648-642-0011	りしわりあい	利子割合	りし-わりあひ	align	o	
639	954645-345-0067	おんろく	恩祿	おん-ろく	align	o	
640	954648-701-0007	いぐらわたし	居藏渡	ゐぐら-わたし	align	o	
641	954646-120-0039	けいさい	荊妻	けい-さい	JMdict	o	
642	954645-120-0065	いしすり	石摺	いし-すり	align	o	
643	954648-014-0021	にしきまめ	錦豆	にしき-まめ	align	o	
644	954646-048-0062	くみとr	汲取	くみ-とる	JMdict	o	
645	954648-023-0064	にいも	新喪	にひ-も	align	o	
646	954647-192-0008	たいじ	胎兒	たいじ	L	o	
647	954648-300-0040	ふりつm	降積	ふり-つむ	JMdict	o	
648	954646-487-0007	しおけ	鹽氣	しほ-け	L	o	
649	954646-236-0017	こころすご	心凄	こころ-すご	align	o	
650	954647-313-0032	ちござくら	稚兒櫻	ちご-ざくら	align	o	
651	954647-032-0016	すれ	摩	すれ	JMdict	o	
652	954647-463-0007	てもろ	手脆	て-もろ	align	o	
653	954647-241-0007	たけがえし	竹反	たけ-がへし	align	o	
654	954647-290-0056	だんざいぶん	斷罪文	だんざい-ぶん	align	o	
655	954647-396-0081	つけものだる	漬物樽	つけもの-だる	align	o	
656	954646-117-0048	げいうら	藝裏	げい-うら	align	o	
657	954645-553-0025	きざみども	刻供	きざみ-ども	align	o	
658	954645-411-0041	かさじるし	笠標	かさ-じるし	align	o	
659	954645-381-0011	かがくかた	歌學方	かがく-かた	align	o	
660	954646-181-0018	げんもつ	現物	げん-もつ	align	o	
661	954645-285-0017	おくえし	奧繪師	おく-ゑし	align	o	
662	954647-394-0050	つくりやっこ	作奴	つくり-やっこ	align	o	
663	954647-167-0030	そまやまがわ	杣山川	そまやま-がは	align	o	
664	954645-085-0051	あらやまなか	荒山中	あらやまなか	align	o	
665	954648-026-0005	にえがり	贄狩	にへがり	align	o	
666	954648-031-0028	にんきょしょ	認許書	にんきょしょ	align	o	
667	954648-623-0005	ろうはく	老柏	らう-はく	align	o	
668	954647-098-0017	せっさいせん	雪際線	せっさい-せん	align	o	
669	954645-411-0047	かざすじ	風筋	かざ-すぢ	align	o	
670	954648-238-0025	ひんけつしょう	貧血性	ひんけつ-しゃう	align	o	
671	954648-128-0056	はなのこしづき	花殘月	はな-のこし-づき	JMdict	o	
672	954647-492-0031	とうかん	東關	とうくわん	L	o	
673	954647-435-0042	ていてつ	蹄鐵	てい-てつ	L	o	
674	954646-382-0053	さみせんひき	三味線彈	さみせん-ひき	JMdict	o	
675	954648-597-0047	よしのほうべい	由奉幣	よし-の-ほうべい	align	o	
676	954645-047-0032	あだしごころ	徒心	あだし-ごころ	JMdict	o	
677	954645-170-0057	いえかり	家借	いへ-かり	align	o	
678	954648-714-0042	えむしろ	繪席	ゑ-むしろ	align	o	
679	954645-412-0057	かさねだて	重楯	かさね-だて	align	o	
680	954646-479-0026	じゅうあく	十惡	じふ-あく	L	o	
681	954648-391-0002	まきばしら	眞木柱	まき-ばしら	L	o	
682	954646-219-0022	こくと	國蠧	こくと	align	o	
683	954647-477-0007	てんたいにん	轉貸人	てんたい-にん	align	o	
684	954645-155-0041	いなむら	稻叢	いな-むら	JMdict	o	
685	954645-407-0027	かげりゅう	陰流	かげ-りう	align	o	
686	954645-199-0063	うこんこう	鬱金香	うこん-かう	JMdict	o	
687	954648-247-0003	ふうりゅうだな	風流棚	ふうりうだな	align	o	
688	954645-403-0077	かけご	懸子	かけ-ご	JMdict	o	
689	954646-324-0008	さいごどころ	最期處	さいご-どころ	align	o	
690	954645-251-0029	うんどうしゃ	運動者	うんどう-しゃ	JMdict	o	
691	954648-711-0026	えしゅ	會衆	ゑしゅ	align	o	
692	954647-624-0026	なりかちょう	成箇帳	なりかちゃう	align	o	
693	954648-113-0014	はちかくちゅう	八角柱	はちかく-ちゅう	align	o	
694	954647-502-0018	どうまごえ	胴間聲	どうまごゑ	L	o	
695	954645-369-0019	こうじゅ	香需	かう-じゅ	align	o	
696	954645-030-0017	あくぼう	惡坊	あく-ばう	align	o	
697	954647-358-0016	ちょきぶね	猪牙船	ちょき-ぶね	JMdict	o	
698	954647-250-0056	たちいた	裁板	たち-いた	JMdict	o	
699	954645-275-0050	おいた	御板	おいた	align	o	
700	954647-470-0032	でんくん	電訓	でん-くん	align	o	
701	954646-273-0020	ことだいじ	事大事	こと-だいじ	align	o	
702	954647-250-0046	たちあいさいばん	立會裁判	たちあひ-さいばん	align	o	
703	954647-449-0056	てぐみ	手組	て-ぐみ	JMdict	o	
704	954648-604-0027	よてき	餘滴	よ-てき	L	o	
705	954647-027-0044	すみぎ	角木	すみ-ぎ	JMdict	o	
706	954646-193-0007	こうさん	恆産	こう-さん	L	o	
707	954647-447-0041	てきき	敵騎	てきき	align	o	
708	954647-221-0008	とうじん	島人	たう-じん	JMdict	o	
709	954646-041-0020	くいかねr	食兼	くひ-かねる	align	o	
710	954646-252-0039	こしらえぶみ	拵文	こしらへ-ぶみ	align	o	
711	954645-323-0030	おおみやごよみ	大宮暦	おほみや-ごよみ	align	o	
712	954648-281-0022	ぶっかk	打缺	ぶっ-かく	JMdict	o	
713	954646-564-0024	しょうさんか	松杉科	しょうさん-くわ	align	o	
714	954646-196-0033	こうたい	後隊	こう-たい	align	o	
715	954645-611-0001	ぎょるいりょうり	魚類料理	ぎょるゐれうり	align	o	
716	954648-694-0056	わらいぐすり	笑藥	わらひ-ぐすり	align	o	
717	954645-268-0050	えりくず	選屑	えり-くづ	JMdict	o	
718	954648-496-0001	むりそくこうさい	無利息公債	むりそく-こうさい	JMdict	o	
719	954646-484-0001	じゅうばんうらがき	十判裏書	じふばん-うらがき	align	o	
720	954647-206-0004	だいはちもんじ	大八文字	だい-はちもんじ	align	o	
721	954645-179-0006	いよぼうしょ	伊豫奉書	いよ-ぼうしょ	align	o	
722	954648-481-0038	むざね	實	むざね	JMdict	o	
723	954648-348-0033	ほくきょくきょり	北極距離	ほくきょく-きょり	align	o	
724	954645-451-0028	かなまた	鐵叉	かな-また	JMdict	o	
725	954646-432-0016	しぐ	資具	し-ぐ	align	o	
726	954646-552-0007	しゅぼく	主僕	しゅ-ぼく	align	o	
727	954645-403-0009	かけい	家鷄	かけい	align	o	
728	954647-065-0013	せいもんがため	誓文固	せいもん-がため	align	o	
729	954647-144-0028	そうもん	僧門	そう-もん	L	o	
730	954645-374-0031	こうにん	降人	かう-にん	align	o	
731	954646-612-0028	しんのかりばしら	心借柱	しん-の-かりばしら	align	o	
732	954645-542-0021	きぎす	雉子	きぎす	JMdict	o	
733	954645-092-0041	あおがみ	青紙	あを-がみ	align	o	
734	954646-054-0012	くやみなみだ	悔涙	くやみ-なみだ	align	o	
735	954648-096-0025	はくさんらん	白山蘭	はくさん-らん	align	o	
736	954645-631-0057	きんぱん	金版	きん-ぱん	align	o	
737	954648-507-0057	めしばち	飯鉢	めし-ばち	align	o	
738	954648-336-0012	べんしゃ	辯者	べん-しゃ	JMdict	o	
739	954645-450-0047	かなでほん	假名手本	かな-でほん	L	o	
740	954647-460-0024	じょうぞう	捻像	でふ-ざう	align	o	
741	954646-181-0024	げんもん	舷門	げん-もん	JMdict	o	
742	954647-570-0028	なかうど	仲人	なか-ろど	dict-reading	o	
743	954648-032-0047	にんじょう	人長	にん-ぢゃう	JMdict	o	
744	954648-018-0045	にっこうぶぎょう	日光奉行	にっくわう-ぶぎゃう	align	o	
745	954645-457-0016	かわきんちゃく	革巾著	かはきんちゃく	align	o	
746	954646-514-0019	じょうびへいえき	常備兵役	じゃうび-へいえき	JMdict	o	
747	954645-180-0009	いりあし	入足	いりあし	align	o	
748	954645-424-0013	かぜいれ	風入	かぜ-いれ	align	o	
749	954646-487-0062	しおに	鹽荷	しほに	align	o	
750	954647-551-0059	とりたがu	取違	とり-たがふ	align	o	
751	954646-526-0043	しゃしょう	社掌	しゃしゃう	align	o	
752	954647-054-0018	せいじ	成事	せいじ	align	o	
753	954648-101-0023	はぐろ	齒黒	はぐろ	L	o	
754	954645-476-0040	かえりてん	返點	かへり-てん	L	o	
755	954645-196-0057	うぐいすのそで	鶯袖	うぐひす-の-そで	align	o	
756	954648-413-0033	まいまいつぶり	舞舞螺	まひまひ-つぶり	JMdict	o	
757	954645-434-0057	かたびん	片鬢	かた-びん	align	o	
758	954648-300-0044	ふりで	振出	ふり-で	align	o	
759	954645-617-0053	きりやぶr	切破	きり-やぶる	JMdict	o	
760	954646-535-0024	しゅうしんろく	終身祿	しゅうしん-ろく	align	o	
761	954648-634-0028	りゅうちけんしゃ	留置權者	りうちけん-しゃ	align	o	
762	954648-177-0016	ひきまくr	引捲	ひき-まくる	align	o	
763	954647-456-0024	てっぽうばら	鐵砲腹	てっぱうばら	align	o	
764	954647-099-0018	せっせつそう	節節草	せっせつ-さう	align	o	
765	954647-175-0046	そんくみあい	村組合	そん-くみあひ	align	o	
766	954646-171-0057	けんせいうんどう	牽制運動	けんせい-うんどう	align	o	
767	954645-246-0028	うるしえ	漆繪	うるし-ゑ	L	o	
768	954645-476-0047	かえりばな	返花	かへり-ばな	JMdict	o	
769	954645-563-0018	きたえがね	鍛金	きたへ-がね	align	o	
770	954645-533-0011	きゅうきょく	九棘	きうきょく	align	o	
771	954647-270-0024	たいあみ	鯛網	たひ-あみ	align	o	
772	954647-459-0062	てひき	手引	て-ひき	align	o	
773	954645-619-0007	きろ	生絽	きろ	align	o	
774	954648-585-0002	ゆみかえり	弓返	ゆみ-かへり	align	o	
775	954645-377-0020	ごうもく	拷木	がう-もく	align	o	
776	954648-483-0045	むしや	蟲屋	むし-や	align	o	
777	954645-068-0013	あぶらで	脂手	あぶらで	align	o	
778	954648-537-0029	もよおしぜい	催勢	もよほし-ぜい	align	o	
779	954647-523-0052	としょちゅう	圖書蟲	としょ-ちゅう	align	o	
780	954648-076-0048	のりすがた	乘姿	のり-すがた	align	o	
781	954646-033-0015	くつとり	沓取	くつ-とり	JMdict	o	
782	954646-092-0033	かっしあ	括矢亞	くわっしあ	align	o	
783	954648-159-0018	はんどうやす	反動安	はんどう-やす	align	o	
784	954647-613-0009	なまずりょう	生受領	なま-ずりゃう	JMdict	o	
785	954646-299-0060	ごめんかんけ	御免勸化	ごめん-くわんけ	align	o	
786	954648-118-0006	はつぶり	半首	はつぶり	JMdict	o	
787	954645-282-0044	おくじゅしゃ	奧儒者	おくじゅしゃ	align	o	
788	954645-014-0030	あいきょうのもち	愛敬餅	あいきゃうの-もち	align	o	
789	954647-196-0004	だいじょうかい	大乘戒	だいじょう-かい	align	o	
790	954645-344-0023	おんしん	恩信	おん-しん	align	o	
791	954646-569-0017	しょっきん	蜀錦	しょくきん	JMdict	o	
792	954648-715-0038	えんがくじは	圓覺寺派	ゑんがくじ-は	align	o	
793	954646-055-0030	くらぐら	藏藏	くら-ぐら	align	o	
794	954647-571-0005	ながおき	長起	なが-おき	align	o	
795	954647-448-0029	できそこn	出來損	でき-そこなふ	L	o	
