no	id	skk_key	notation	reading	method	judgment	note
403	954647-444-0029	ちょうもう	鳥網	てうまう	align	o	
404	954648-374-0033	ほりものこがたな	彫物小刀	ほりもの-こがたな	align	o	
405	954645-210-0020	うちあt	打當	うち-あてる	JMdict	o	
406	954646-123-0014	けいじじょう	掲示場	けいじ-ぢゃう	align	o	
407	954647-176-0036	そんしょうおうほう	尊星王法	そんしゃうわう-ほふ	align	o	
408	954645-078-0032	あめやま	天山	あめ-やま	JMdict	o	
409	954647-122-0010	せんしんしゃ	先進者	せんしん-しゃ	align	o	
410	954645-403-0005	かけあんどん	掛行燈	かけ-あんどん	JMdict	o	
411	954648-704-0013	いずつわく	井筒枠	ゐづつ-わく	align	o	
412	954645-323-0041	おおみゆき	大御行	おほみ-ゆき	align	o	
413	954648-308-0021	ふんさいき	粉碎機	ふんさい-き	JMdict	o	
414	954647-575-0044	ながてん	長點	なが-てん	align	o	
415	954646-445-0009	じしんりょく	自信力	じしん-りょく	align	o	
416	954646-280-0032	こにんず	小人數	こ-にんず	JMdict	o	
417	954645-122-0015	いしぶろ	石風呂	いしぶろ	JMdict	o	
418	954646-564-0008	しょうこほうほう	證據方法	しょうこはうはふ	L	o	
419	954645-020-0061	あかぬけ	垢拔	あか-ぬけ	L	o	
420	954645-608-0002	ぎょしんなr	御寢成	ぎょしん-なる	align	o	
421	954645-101-0020	ゆうゆう	優優	いういう	align	o	
422	954645-467-0067	かいや	買屋	かひ-や	align	o	
423	954648-363-0046	ほったい	法體	ほっ-たい	L	o	
424	954648-673-0002	れんたいしゃく	連帶借	れんたい-しゃく	align	o	
425	954645-214-0056	うちのうまやのつかさ	內厩寮	うち-の-うまやのつかさ	align	o	
426	954646-379-0037	さひょうえふ	左兵衞府	さ-ひゃうゑふ	align	o	
427	954646-548-0020	しゅちょく	手勅	しゅ-ちょく	align	o	
428	954646-534-0010	じゅうぐんきしゃ	從軍記者	じゅうぐん-きしゃ	L	o	
429	954647-379-0008	つうほうかん	通報艦	つうはう-かん	align	o	
430	954648-252-0041	ふきちん	吹賃	ふき-ちん	align	o	
431	954648-231-0066	ひらふん	平粉	ひら-ふん	align	o	
432	954648-301-0023	ふりむk	振向	ふり-むく	JMdict	o	
433	954648-215-0036	ひみつだんたい	祕密團體	ひみつ-だんたい	align	o	
434	954646-595-0010	じんこう	仁孝	じん-かう	align	o	
435	954645-486-0022	かみどころ	神所	かみ-どころ	align	o	
436	954646-246-0038	こしご	小四五	こ-しご	align	o	
437	954646-532-0005	しゃれき	砂礫	しゃ-れき	align	o	
438	954645-270-0026	えんかん	烟管	えん-くわん	JMdict	o	
439	954648-315-0015	へいこう	兵甲	へい-かふ	JMdict	o	
440	954646-369-0012	さすのみこ	指御子	さす-の-みこ	align	o	
441	954646-086-0055	かがくふごう	化學符號	くわがく-ふがう	align	o	
442	954646-394-0039	さんくずし	算崩	さん-くづし	align	o	
443	954645-167-0004	いいたt	言立	いひ-たてる	JMdict	o	
444	954645-616-0020	きりどり	切取	きり-どり	JMdict	o	
445	954647-447-0053	てきさつ	敵殺	てき-さつ	align	o	
446	954648-090-0029	ぼうかんい	防寒衣	ばうかん-い	align	o	
447	954645-074-0038	あまはせづかい	天馳使	あま-はせ-づかひ	align	o	
448	954648-627-0007	らちゅう	裸蟲	ら-ちゅう	JMdict	o	
449	954646-110-0016	くんごうこく	君合國	くんがふ-こく	align	o	
450	954648-263-0039	ぶげんもの	分限者	ぶげん-もの	align	o	
451	954648-559-0011	やしはい	椰子盃	やし-はい	align	o	
452	954647-401-0049	つっかけもの	突掛者	つっかけ-もの	align	o	
453	954645-487-0013	かみはぎ	紙矧	かみ-はぎ	align	o	
454	954645-019-0005	あかし	明	あかし	JMdict	o	
455	954646-442-0012	じしょう	時正	じしゃう	align	o	
456	954647-259-0045	たてあみ	建網・立網	たて-あみ	JMdict	o	
457	954648-282-0014	ぶっこつ	佛骨	ぶっ-こつ	align	o	
458	954646-309-0016	ごえいかんたい	護衞艦隊	ごゑいかん-たい	align	o	
459	954648-605-0048	よねざわおり	米澤織	よねざは-おり	L	o	
460	954645-546-0028	きくかなます	菊花膾	きくくわなます	JMdict	o	
461	954647-618-0023	なみだもろ	涙脆	なみだ-もろ	align	o	
462	954646-498-0038	しょうかい	性戒	しゃう-かい	align	o	
463	954646-102-0021	かんしゅ	卷鬚	くわん-しゅ	align	o	
464	954648-056-0014	ねんきこさく	年期小作	ねんき-こさく	align	o	
465	954646-260-0039	こたつ	小立	こたつ	align	o	
466	954646-173-0017	けんだい	賢臺	けんだい	L	o	
467	954647-624-0024	なりかかr	鳴掛	なり-かかる	align	o	
468	954648-292-0001	ふねのりはじめ	船乘始	ふね-のりはじめ	align	o	
469	954647-090-0049	せきへい	尺兵	せき-へい	align	o	
470	954646-576-0019	しょとくがく	所得額	しょとく-がく	align	o	
471	954646-580-0055	しらくし	白櫛	しら-くし	align	o	
472	954647-515-0019	どくむ	毒霧	どくむ	align	o	
473	954645-247-0005	うれしさ	嬉	うれし-さ	align	o	
474	954648-104-0069	はさみだけ	挾竹	はさみ-だけ	align	o	
475	954645-487-0022	かみび	神備	かみ-び	align	o	
476	954648-125-0059	はなさがりきり	花下桐	はな-さがりきり	align	o	
477	954645-181-0028	いりひ	入樋	いりひ	align	o	
478	954648-680-0031	わかうえ	若上	わか-うへ	align	o	
479	954648-214-0023	ひほけんぶつ	被保險物	ひほけん-ぶつ	L	o	
480	954646-072-0005	かいえん	塊鉛	くわい-えん	align	o	
481	954647-417-0043	つよげ	強氣	つよ-げ	align	o	
482	954646-280-0053	ごねつ	午熱	ごねつ	align	o	
483	954648-179-0011	ひくげ	低氣	ひくげ	align	o	
484	954647-281-0012	たむらみょうが	田村茗荷	たむら-めうが	align	o	
485	954646-369-0002	さすがね	指金	さす-がね	align	o	
486	954648-280-0032	ふつうしけん	普通試驗	ふつうしけん	align	o	
487	954647-330-0053	じょうすけ	定助	ぢゃう-すけ	align	o	
488	954647-498-0030	とうてん	冬天	とう-てん	JMdict	o	
489	954647-214-0016	たいわんしんしょう	臺灣紳章	たいわん-しんしゃう	align	o	
490	954648-594-0035	よこむすび	横結	よこ-むすび	align	o	
491	954645-027-0021	あぎょう	阿行	あ-ぎゃう	JMdict	o	
492	954646-196-0019	こうそじょう	控訴状	こうそ-じゃう	JMdict	o	
493	954646-107-0032	かんもう	寛猛	くわん-まう	align	o	
494	954648-350-0040	ほぐみ	穗組	ほぐみ	L	o	
495	954647-422-0002	つるつた	蔓蔦	つる-つた	align	o	
496	954648-360-0011	ほそろじ	細路地	ほそ-ろぢ	align	o	
497	954645-182-0061	いれちがe	入違	いれ-ちがふ	JMdict	o	
498	954645-428-0004	かたがた	方方	かた-がた	JMdict	o	
499	954646-379-0038	さびやり	錆槍	さび-やり	align	o	
500	954646-393-0016	さんがく	山岳・山嶽	さん-がく	L	o	
501	954647-251-0039	たちかさn	裁重	たち-かさぬ	align	o	
502	954646-220-0012	こくひ	國費	こくひ	L	o	
503	954648-453-0026	みずはな	水端	みづ-はな	JMdict	o	
504	954647-189-0003	だいこうけいほう	大口徑砲	だいこうけい-はう	align	o	
505	954648-476-0016	むかえぞなえ	迎備	むかへ-ぞなへ	align	o	
506	954648-215-0049	ひむろどの	氷室殿	ひむろ-どの	align	o	
507	954647-187-0047	たいけん	大憲	たい-けん	align	o	
508	954647-230-0009	たかことば	鷹詞	たか-ことば	JMdict	o	
509	954645-625-0053	きんさだいじん	欽差大臣	きんさ-だいじん	align	o	
510	954645-104-0020	ゆうぜん	油然	いう-ぜん	JMdict	o	
511	954648-199-0047	ひっきしけん	筆記試驗	ひっきしけん	L	o	
512	954646-141-0005	げじょう	解状	げ-じゃう	align	o	
513	954648-449-0013	みずくみ	水汲	みづ-くみ	JMdict	o	
514	954648-639-0010	りくぐんへいせき	陸軍兵籍	りくぐん-へいせき	align	o	
515	954647-212-0006	だいやくかん	大譯官	だい-やくくわん	align	o	
516	954645-115-0048	いくむかし	幾昔	いく-むかし	align	o	
517	954648-124-0037	はなかぜ	鼻風	はな-かぜ	JMdict	o	
518	954645-060-0003	あわせな	合菜	あはせ-な	align	o	
519	954647-220-0033	とうしょう	唐商	たう-しゃう	align	o	
520	954647-388-0058	つぎはし	繼橋	つぎ-はし	align	o	
521	954647-081-0032	しょうへいちょう	鍬兵長	せうへい-ちゃう	align	o	
522	954645-467-0041	かいばい	貝灰	かひ-ばひ	JMdict	o	
523	954648-054-0049	ねりがい	練櫂	ねり-がい	align	o	
524	954648-281-0053	ぶつぐ	佛具	ぶつ-ぐ	L	o	
525	954645-215-0027	うじのいん	氏院	うぢ-の-ゐん	align	o	
526	954645-445-0006	かつらあゆ	桂鮎	かつら-あゆ	align	o	
527	954645-081-0031	あゆみよr	歩寄	あゆみ-よる	JMdict	o	
528	954645-520-0039	かんすい	汗水	かん-すゐ	align	o	
529	954645-328-0001	おめでとう	御目出糖	おめでたう	JMdict	o	
530	954645-253-0006	えいえいごえ	曳曳聲	えいえい-ごゑ	align	o	
531	954646-478-0006	しびか	紫薇花	しび-くわ	align	o	
532	954647-248-0055	ただのり	只乘	ただ-のり	L	o	
533	954647-379-0006	つうにょうき	通尿器	つうねうき	align	o	
534	954645-340-0053	おりざま	織樣	おり-ざま	align	o	
535	954648-226-0021	ひゃくりこう	百里香	ひゃくり-かう	align	o	
536	954647-224-0003	どうちょう	道調	だう-てう	align	o	
537	954648-704-0039	いどやき	井戸燒	ゐど-やき	align	o	
538	954648-189-0040	びしゅく	尾宿	び-しゅく	align	o	
539	954648-711-0026	えしゅ	會衆	ゑしゅ	align	o	
540	954648-032-0033	にんそくよりば	人足寄場	にんそく-よりば	align	o	
541	954645-500-0048	からなでしこ	唐撫子	かつなでしこ	JMdict	o	
542	954648-028-0048	にゅうのかゆ	乳粥	にゅう-の-かゆ	align	o	
543	954645-099-0032	あんま	鞍馬	あんま	align	o	
544	954645-471-0019	こうちゅう	峽中	かふちゅう	align	o	
545	954647-037-0003	すいしょうらん	水晶蘭	すゐしゃう-らん	align	o	
546	954648-474-0003	むえんたん	無烟炭	むえん-たん	align	o	
547	954648-208-0005	ひとだめし	人試	ひと-だめし	align	o	
548	954645-632-0061	ぎんみかた	吟味方	ぎんみ-かた	align	o	
549	954648-690-0043	わたりがゆ	渡粥	わたりがゆ	align	o	
550	954646-281-0009	このくれ	木暗・木暮	こ-の-くれ	JMdict	o	
551	954645-183-0049	いろかぜ	色風	いろかぜ	align	o	
552	954645-286-0008	おこと	御事	おこと	JMdict	o	
553	954648-058-0024	ねんばらし	念晴	ねん-ばらし	JMdict	o	
554	954648-292-0010	ふのかみ	府頭	ふ-の-かみ	align	o	
555	954647-503-0045	とうろ	頭顱	とう-ろ	JMdict	o	
556	954645-596-0046	きゅうき	窮鬼	きゅう-き	JMdict	o	
557	954647-128-0057	せんにちもうで	千日詣	せんにちまうで	align	o	
558	954647-064-0022	せいぼく	青木	せい-ぼく	align	o	
559	954645-417-0056	かしまずくせん	加島銑錢	かしま-づくせん	align	o	
560	954646-168-0007	げんじうち	源氏打	げんじ-うち	align	o	
561	954648-081-0023	ばいきゃくだいきん	賣却代金	ばいきゃく-だいきん	JMdict	o	
562	954646-508-0009	しょうしん	正信	しゃう-しん	align	o	
563	954648-265-0009	ふさくいれい	不作爲令	ふさくゐ-れい	align	o	
564	954646-601-0024	しんそう	深草	しん-さう	align	o	
565	954646-339-0002	そうしゅうもの	相州物	さうしう-もの	align	o	
566	954645-022-0036	あかむしゃ	赤武者	あか-むしゃ	align	o	
567	954645-044-0032	あすこ	彼處	あすこ	JMdict	o	
568	954648-064-0017	のこぎりくわがた	鋸鍬形	のこぎり-くはがた	JMdict	o	
569	954646-082-0054	こうせん	鑛泉	くわう-せん	L	o	
570	954647-237-0040	たくい	卓衣	たくい	align	o	
571	954647-316-0042	じずりはかま	地摺袴	ぢずり-はかま	align	o	
572	954645-283-0023	おくど	奧土	おく-ど	L	o	
573	954648-448-0042	みつかりがね	三雁金	みつかりがね	align	o	
574	954648-537-0041	もらいぢ	貰乳	もらひ-ぢ	JMdict	o	
575	954648-523-0040	もちこずつぐみ	持小筒組	もちこづつ-ぐみ	align	o	
576	954646-388-0024	さるすべり	猿滑	さる-すべり	JMdict	o	
577	954647-222-0016	とうそうざい	逃走罪	たうそう-ざい	align	o	
578	954648-282-0045	ぶっしょう	佛性	ぶっしゃう	L	o	
579	954646-276-0031	ことひき	琴彈	こと-ひき	align	o	
580	954647-454-0017	てつじゃく	鐵尺	てつ-じゃく	JMdict	o	
581	954647-455-0018	てつだて	鐵楯	てつ-だて	align	o	
582	954645-372-0029	こうじだね	麹種	かうぢ-だね	align	o	
583	954648-501-0006	めいち	名池	めい-ち	align	o	
584	954646-583-0016	しらふ	白面	しら-ふ	JMdict	o	
585	954647-204-0015	だいにぶっせい	第二物性	だいに-ぶっせい	align	o	
586	954646-186-0045	ごいしきん	碁石金	ごいし-きん	align	o	
587	954646-459-0006	しっかいや	悉皆屋	しっかい-や	align	o	
588	954645-447-0050	かどすずみ	門涼	かど-すずみ	JMdict	o	
589	954646-581-0029	しらさめ	白佐目	しらさめ	align	o	
590	954645-151-0070	いとごんにゃく	絲蒟蒻	いと-ごんにゃく	JMdict	o	
591	954648-156-0011	ばんじん	蕃人	ばん-じん	JMdict	o	
592	954648-731-0019	おぼね	尾骨	を-ぼね	align	o	
593	954648-302-0001	ふr	震	ふる	JMdict	o	
594	954645-447-0043	かとくあらそい	家督爭	かとく-あらそひ	align	o	
595	954648-058-0033	ねんぶつしゅじょう	念佛衆生	ねんぶつ-しゅじゃう	align	o	
596	954646-562-0014	じょうごう	乘號	じょう-がう	L	o	
597	954646-592-0058	しいうんどう	示威運動	しゐ-うんどう	align	o	
598	954647-126-0005	せんだんご	千團子	せん-だんご	align	o	
599	954646-150-0062	けずりもち	削餅	けづり-もち	align	o	
600	954647-447-0026	できあがり	出來上	でき-あがり	L	o	
601	954645-395-0019	かくさい	客歲	かく-さい	align	o	
602	954645-295-0037	おちゃどころ	御茶所	おちゃ-どころ	align	o	
603	954648-653-0018	りょうてい	龍蹄	りょう-てい	align	o	
604	954645-445-0014	かつらかじ	桂楫	かつら-かぢ	align	o	
605	954647-312-0012	ちか	智化	ちくわ	align	o	
606	954645-517-0039	かんそう	疳瘡	かん-さう	align	o	
607	954645-498-0008	からしし	唐獅子	からしし	JMdict	o	
608	954645-204-0040	うず	雲珠	う-ず	JMdict	o	
609	954646-505-0013	しょうし	匠司	しゃう-し	align	o	
610	954645-430-0015	かたじき	片食	かた-じき	align	o	
611	954646-392-0033	さんがいづくり	三階造	さんがい-づくり	align	o	
612	954648-465-0051	みょうぼうぞうし	明法曹司	みゃうばふざうし	align	o	
613	954648-042-0030	ぬれけ	濡氣	ぬれ-け	align	o	
614	954648-484-0038	むしゃぶね	武者船	むしゃ-ぶね	align	o	
615	954646-140-0050	けしょう	懸想	けしゃう	align	o	
616	954647-287-0025	だんえん	暖烟	だん-えん	align	o	
617	954648-023-0001	にわぶぎょう	庭奉行	には-ぶぎゃう	align	o	
618	954645-417-0035	かじひよう	家事費用	かじ-ひよう	align	o	
619	954645-332-0028	おもいうた	思歌	おもひ-うた	align	o	
620	954645-196-0025	うくは	浮羽	うく-は	align	o	
621	954645-449-0050	かなぐつわ	金轡	かな-ぐつわ	JMdict	o	
622	954645-300-0036	おとめば	御留場	お-とめば	align	o	
623	954647-552-0013	とりつぎじょ	取次所	とりつぎ-じょ	align	o	
624	954647-334-0036	ちょうめいがん	長命丸	ちゃうめい-ぐわん	align	o	
625	954647-317-0009	ちそく	遲速	ちそく	L	o	
626	954647-435-0003	ていそつ	逞卒	てい-そつ	align	o	
627	954646-482-0053	じゅうにじんしょう	十二神將	じふに-じんしゃう	L	o	
628	954645-604-0006	ぎょくしょう	玉觴	ぎょく-しゃう	align	o	
629	954647-075-0002	しょうしつ	小室	せう-しつ	align	o	
630	954645-129-0043	いたずらぼうこう	徒奉公	いたづらぼうこう	align	o	
631	954647-391-0010	つg	次・亞・亜	つぐ	L	o	
632	954648-521-0006	もこし	裳層	もこし	JMdict	o	
633	954647-171-0037	そらずきん	空頭巾	そら-づきん	align	o	
634	954648-014-0032	にしさぶらい	西侍	にし-さぶらひ	align	o	
635	954646-510-0021	しょうとう	牀榻	しゃう-たふ	JMdict	o	
636	954648-728-0008	おとこめしたき	男飯焚	をとこめしたき	align	o	
637	954645-564-0061	きちゃくてん	歸著點	きちゃく-てん	align	o	
638	954648-538-0006	もりだし	盛出	もり-だし	align	o	
639	954646-168-0025	けんじしほ	檢事試補	けんじ-しほ	align	o	
640	954645-519-0038	かんじゅりょく	感受力	かんじゅりょく	align	o	
641	954645-120-0002	いしがきどい	石垣土居	いしがき-どゐ	align	o	
642	954646-014-0046	くさめ	嚏	くさめ	JMdict	o	
643	954648-472-0033	みんせいしょ	民政署	みんせい-しょ	align	o	
644	954648-549-0052	やきごめ	燒米	やき-ごめ	JMdict	o	
645	954646-072-0039	がいき	外規	ぐわい-き	align	o	
646	954645-081-0048	あらあら	粗粗	あら-あら	JMdict	o	
647	954648-733-0020	おりすけ	折助	をり-すけ	JMdict	o	
648	954646-289-0026	ごふくざし	吳服差	ごふく-ざし	align	o	
649	954645-442-0042	かっさ	合砂	かっさ	align	o	
650	954647-402-0045	つったちあがr	突立上	つったちあがる	align	o	
651	954647-065-0034	せいようかみそり	西洋髮剃	せいやう-かみそり	align	o	
652	954645-225-0046	うねおび	畦帶	うね-おび	align	o	
653	954647-623-0060	なり	爲	なり	JMdict	o	
654	954647-578-0001	ながぶくろ	長袋	なが-ぶくろ	align	o	
655	954646-371-0048	ざつき	座附	ざつき	align	o	
656	954646-373-0042	さつまおり	薩摩織	さつま-おり	align	o	
657	954648-716-0054	えんすけ	圓助	ゑんすけ	align	o	
658	954648-539-0018	もろびん	諸鬢	もろ-びん	L	o	
659	954646-206-0019	こかせんさく	古歌穿鑿	こか-せんさく	align	o	
660	954646-165-0017	けんげん	權原・權源・権源	けん-げん	L	o	
661	954645-517-0019	かんごまじり	漢語交	かんご-まじり	align	o	
662	954646-337-0032	そうこん	爪痕	さうこん	JMdict	o	
663	954646-483-0033	じゅうはちかい	十八界	じふはち-かい	JMdict	o	
664	954647-237-0041	たくえ	卓衣	たく-え	align	o	
665	954647-125-0015	せんたく	川澤	せん-たく	align	o	
666	954647-632-0042	なんばんずな	南蠻砂	なんばん-ずな	align	o	
667	954646-250-0022	こしょうばり	小姓張	こしゃう-ばり	align	o	
668	954648-665-0052	れいじょう	藜杖	れい-ぢゃう	align	o	
669	954646-392-0001	さんえ	産衣	さん-え	align	o	
670	954646-123-0029	げいじまん	藝自慢	げい-じまん	align	o	
671	954647-504-0049	どかたぐわ	土方鍬	どかた-ぐは	align	o	
672	954645-018-0018	あかきじ	赤雉	あか-きじ	align	o	
673	954648-027-0059	にもちこぶ	荷持瘤	にもち-こぶ	align	o	
674	954645-245-0001	うりつk	賣盡	うり-つくす	JMdict	o	
675	954648-115-0026	はちぼう	鉢坊	はちばう	align	o	
676	954646-042-0022	くいちがいづる	食違鶴	くひちがひづる	align	o	
677	954647-333-0050	じょうびけし	定火消	ぢゃう-びけし	JMdict	o	
678	954647-570-0011	ながおうぎ	長扇	ながあふぎ	align	o	
679	954648-406-0037	まつだなみ	松田波	まつだ-なみ	align	o	
680	954645-540-0004	きこう	龜甲	き-かふ	JMdict	o	
681	954645-401-0039	かくれば	隱場	かくれ-ば	L	o	
682	954645-284-0046	おくりけん	送券	おくり-けん	align	o	
683	954647-163-0018	そのとき	其時	その-とき	JMdict	o	
684	954645-390-0010	かきゅうだんたい	下級團體	かきふ-だんたい	align	o	
685	954648-724-0052	おだか	雄鷹	をだか	align	o	
686	954646-589-0033	しろかみこ	白紙子	しろ-かみこ	align	o	
687	954646-279-0021	こなずみ	粉炭	こな-ずみ	JMdict	o	
688	954648-727-0018	おとこげ	男氣	をとこ-げ	L	o	
689	954648-025-0021	にゅうないすずめ	入内雀	にふない-すずめ	JMdict	o	
690	954648-052-0018	ねばらい	根拂	ね-ばらひ	align	o	
691	954647-624-0046	なりしだい	爲次第	なり-しだい	align	o	
692	954646-388-0067	さるひきどうぐ	猿牽道具	さるひき-だうぐ	align	o	
693	954645-607-0041	きょしゅく	虚宿	きょ-しゅく	align	o	
694	954645-582-0026	きめごまか	肌理細	きめ-ごまか	JMdict	o	
695	954645-020-0064	あかぬまそう	赤沼草	あかぬま-さう	align	o	
696	954647-170-0022	そらうそぶk	空嘯	そら-うそぶく	JMdict	o	
697	954647-498-0013	どうちょう	同町	どう-ちゃう	JMdict	o	
698	954646-389-0036	ざれうた	戲歌	ざれ-うた	L	o	
699	954647-358-0036	ちょっかくしゅぎ	直覺主義	ちょくかく-しゅぎ	JMdict	o	
700	954647-024-0035	すびき	素引	すびき	JMdict	o	
701	954646-472-0011	しのびけんどん	忍慳貪	しのび-けんどん	align	o	
702	954645-395-0039	かくじ	角字	かくじ	JMdict	o	
703	954647-455-0012	てつどうひ	鐵道費	てつだう-ひ	align	o	
704	954646-055-0030	くらぐら	藏藏	くら-ぐら	align	o	
705	954647-380-0017	つかぐち	柄口	つか-ぐち	align	o	
706	954646-174-0048	げんずし	原圖紙	げんづし	align	o	
707	954647-063-0041	せいぶん	聲聞	せい-ぶん	align	o	
708	954645-073-0007	あまてるかみ	天照神	あまてる-かみ	JMdict	o	
709	954648-516-0033	めんめんさばき	面面捌	めんめん-さばき	align	o	
710	954646-550-0025	じゅとう	樹頭	じゅ-とう	align	o	
711	954646-123-0004	けいししゃ	刑死者	けいし-しゃ	align	o	
712	954645-153-0024	いとまゆ	絲眉	いと-まゆ	align	o	
713	954647-468-0036	てんきゅうじょう	典厩丞	てんきう-じょう	align	o	
714	954647-082-0027	しょうろう	少老	せう-らう	align	o	
715	954648-557-0060	やさがた	優形・優方	やさ-がた	L	o	
716	954647-513-0029	どくながし	毒流	どく-ながし	align	o	
717	954647-222-0019	とうぞく	黨族	たう-ぞく	align	o	
718	954648-299-0050	ふりがみ	振髪	ふり-がみ	align	o	
719	954646-311-0001	こんごうじょう	金剛乘	こんがうじょう	align	o	
720	954646-378-0025	さばのお	鯖尾	さば-の-を	align	o	
721	954648-547-0025	ようらく	羊酪	やう-らく	align	o	
722	954646-287-0005	こいざかり	戀盛	こひざかり	JMdict	o	
723	954647-148-0041	そくしゃき	測斜器	そくしゃ-き	align	o	
724	954647-121-0028	せんじょく	氈褥	せんじょく	align	o	
725	954645-399-0029	かくぶ	客部	かくぶ	align	o	
726	954647-329-0014	じょうし	娘子	ぢゃう-し	JMdict	o	
727	954647-470-0024	てんかく	點畫	てん-くわく	L	o	
728	954646-410-0035	さんむいん	參務員	さんむ-ゐん	align	o	
729	954647-138-0039	そうかげみつかしわ	總陰三柏	そうかげ-みつかしは	align	o	
730	954646-036-0029	くにこおりのぬし	國郡主	くにこほりのぬし	align	o	
731	954645-446-0012	かつおぶしこがたな	鰹節小刀	かつをぶし-こがたな	align	o	
732	954646-539-0033	しゅくがく	宿學	しゅく-がく	L	o	
733	954646-045-0026	くまがり	熊狩	くま-がり	JMdict	o	
734	954645-508-0014	かりみょうじ	假名字	かり-みゃうじ	align	o	
735	954645-579-0032	きぼう	奇謀	きぼう	align	o	
736	954646-495-0013	しもつやみ	下闇	しも-つ-やみ	align	o	
737	954648-057-0026	ねんしじょう	年始状	ねんし-じゃう	JMdict	o	
738	954646-550-0030	しゅとうかん	種痘館	しゅとう-くわん	align	o	
739	954647-220-0020	とうじしゃ	當事者	たうじ-しゃ	L	o	
740	954645-483-0015	かみあぶら	髮油	かみ-あぶら	L	o	
741	954645-618-0023	きれえだ	切枝	きれ-えだ	align	o	
742	954646-348-0019	さがく	左樂	さ-がく	JMdict	o	
743	954646-476-0011	しほうじむ	司法事務	しはふ-じむ	align	o	
744	954645-387-0072	かきたt	書立	かき-たてる	JMdict	o	
745	954648-503-0053	みょうやく	妙藥	めう-やく	L	o	
746	954648-220-0037	びょうしょうにっし	病床日誌	びゃうしゃう-にっし	JMdict	o	
747	954645-271-0048	えんすい	鹽水	えん-すゐ	L	o	
748	954645-619-0045	ぎいんないかく	議院內閣	ぎゐん-ないかく	align	o	
749	954646-238-0030	こころぶるい	心震	こころ-ぶるひ	align	o	
750	954646-574-0027	しょs	處	しょす	L	o	
751	954645-372-0050	こうちゅう	講中	かう-ちゅう	align	o	
752	954648-677-0046	おうさんい	王散位	わう-さんゐ	align	o	
753	954647-260-0009	たてかk	立掛	たて-かく	JMdict	o	
754	954647-173-0019	そりはちかく	反八角	そり-はちかく	align	o	
755	954645-513-0004	かんい	乾飴	かん-い	align	o	
756	954648-131-0055	はなおりこんぶ	花折昆布	はなをり-こんぶ	align	o	
757	954645-244-0076	うりそえ	賣添	うり-そへ	align	o	
758	954645-432-0031	かたでり	片照	かた-でり	align	o	
759	954646-493-0032	しめだか	締高	しめ-だか	JMdict	o	
760	954648-558-0047	やしきそだち	屋敷育	やしき-そだち	align	o	
761	954647-149-0008	ぞくs	屬	ぞく-す	L	o	
762	954648-553-0008	やくしゃ	譯者	やく-しゃ	L	o	
763	954648-011-0064	にげん	二言	にげん	JMdict	o	
764	954645-527-0050	かんよ	堪輿	かんよ	align	o	
765	954648-272-0060	ふせんはいたつ	艀船配達	ふせん-はいたつ	align	o	
766	954647-369-0015	ちんこう	珍肴	ちん-かう	JMdict	o	
767	954648-441-0013	みそすいもの	味噌吸物	みそ-すひもの	align	o	
768	954646-022-0056	ぐぞん	愚存	ぐぞん	align	o	
769	954646-279-0009	こながれ	小流	こ-ながれ	align	o	
770	954646-581-0050	しらずしらず	不知不識	しらずしらず	JMdict	o	
771	954648-218-0038	ひもかわうどん	紐革饂飩	ひもかは-うどん	JMdict	o	
772	954646-393-0039	さんかくひょう	三角表	さんかく-へう	align	o	
773	954647-102-0029	せっぽう	雪峰	せっ-ぽう	align	o	
774	954646-528-0031	しゃちょう	赦帳	しゃ-ちゃう	align	o	
775	954645-377-0040	こうようず	航洋圖	かうやう-づ	align	o	
776	954645-452-0046	かにつた	蟹蔦	かに-つた	align	o	
777	954648-438-0031	みしゅほう	御修法	み-しゅほふ	align	o	
778	954647-441-0033	ちょうせんうぐいす	朝鮮鶯	てうせん-うぐひす	align	o	
779	954646-086-0046	ががく	畫學	ぐわがく	L	o	
780	954648-731-0050	おめk	喚	をめく	JMdict	o	
781	954645-185-0027	いろふし	色節	いろ-ふし	align	o	
782	954645-412-0035	かさねぎ	重著	かさね-ぎ	align	o	
783	954647-554-0055	とりやr	取遣	とり-やる	align	o	
784	954648-650-0004	りょうめんがき	兩面垣	りゃうめん-がき	align	o	
785	954648-540-0026	もんじょう	問狀	もん-じゃう	align	o	
786	954646-480-0008	じゅうきく	十菊	じふ-きく	align	o	
787	954647-349-0035	じゅうちょうえき	重懲役	ぢゅう-ちょうえき	align	o	
788	954648-731-0012	おふり	尾振	を-ふり	align	o	
789	954648-269-0010	ふしゃにち	布灑日	ふしゃ-にち	align	o	
790	954647-319-0067	ちつろくこうさい	秩祿公債	ちつろく-こうさい	align	o	
791	954645-607-0031	きょじつ	虚實	きょ-じつ	L	o	
792	954648-197-0045	ひじ	泥	ひぢ	align	o	
793	954645-406-0062	かげむしゃ	陰武者	かげむしゃ	JMdict	o	
794	954648-539-0006	もろてん	諸點	もろ-てん	align	o	
795	954647-091-0011	せきもの	關物	せき-もの	align	o	
796	954646-380-0038	ぞうにもち	雜煮餅	ざふにもち	align	o	
797	954647-222-0036	どうどう	呶呶	だう-だう	align	o	
798	954648-076-0038	のりこみやり	乘込槍	のりこみやり	align	o	
799	954646-472-0002	しのびあみがさ	忍編笠	しのび-あみがさ	align	o	
800	954645-370-0029	こうずい	香水	かう-ずゐ	JMdict	o	
