no	id	skk_key	notation	reading	method	judgment	note
402	954647-583-0002	なきさけb	泣叫	なきさけぶ	JMdict	o	
403	954646-506-0049	じょうしょう	上相	じゃうしゃう	align	o	
404	954645-629-0001	きんぞくにん	勤續人	きんぞく-にん	align	o	
405	954647-443-0009	ちょうず	調度	てうづ	align	o	
406	954646-537-0040	じゅよう	樹葉	じゅ-えふ	JMdict	o	
407	954647-484-0042	てんりんきょうぞう	轉輪經藏	てんりん-きゃうざう	align	o	
408	954645-193-0035	うきあゆみ	浮歩	うき-あゆみ	align	o	
409	954645-601-0007	きょうどうだほ	共同拿捕	きょうどう-だほ	align	o	
410	954646-210-0042	こきゅうじょ	小給所	こ-きふじょ	align	o	
411	954648-060-0030	のうぎょうけいざい	農業經濟	のうげふ-けいざい	align	o	
412	954647-280-0018	たみち	田路	たみち	align	o	
413	954645-400-0069	かくれ	隱	かくれ	L	o	
414	954648-009-0030	にくざり	二句去	にく-ざり	align	o	
415	954647-082-0043	しょうりょう	小寮	せうれう	align	o	
416	954647-106-0011	しょうじょ	妾女	せふ-ぢよ	align	o	
417	954645-538-0058	きかいぐち	機械口	きかい-ぐち	align	o	
418	954646-364-0036	さしがねやまがた	差金山形	さしがね-やまがた	align	o	
419	954646-598-0038	しんぐん	親軍	しん-ぐん	align	o	
420	954645-333-0017	おもいくだk	思碎	おもひくだく	align	o	
421	954645-615-0046	ぎりつ	擬律	ぎりつ	align	o	
422	954646-321-0033	さいき	彩旗	さい-き	align	o	
423	954648-408-0023	まつよい	待宵	まつ-よひ	JMdict	o	
424	954646-341-0031	そうとううち	相當打	さうたううち	align	o	
425	954646-181-0021	けんもん	權門	けん-もん	L	o	
426	954646-056-0065	くらいもの	食物	くらひもの	align	o	
427	954646-414-0035	しあんけいさつ	私案警察	しあん-けいさつ	align	o	
428	954647-018-0014	すそがき	裾書	すそ-がき	align	o	
429	954645-232-0039	うまくすし	馬醫	うま-くすし	align	o	
430	954648-389-0021	まがりあみ	曲網	まがり-あみ	align	o	
431	954646-223-0020	ごかりゅう	五瓜龍	ごくわりゅう	align	o	
432	954647-112-0028	ぜんがくほけん	全額保險	ぜんがく-ほけん	align	o	
433	954647-291-0019	たんさんせきかい	炭酸石灰	たんさん-せきくわい	align	o	
434	954647-177-0034	そんちゅう	村中	そん-ちゅう	align	o	
435	954647-474-0012	てんしゅばん	天守番	てんしゅばん	align	o	
436	954645-527-0002	かんぼく	寒木	かん-ぼく	align	o	
437	954648-554-0015	やくじょうぜいりつ	約定稅率	やくぢゃう-ぜいりつ	align	o	
438	954646-049-0008	くみやく	苦味藥	くみ-やく	align	o	
439	954648-514-0002	めんゆうへい	免幽閉	めん-いうへい	align	o	
440	954647-052-0050	せいぞうば	製造場	せいざう-ば	JMdict	o	
441	954647-147-0021	ぞくき	俗氣	ぞくき	JMdict	o	
442	954648-589-0004	よこう	餘香	よかう	L	o	
443	954648-647-0038	りょうしょう	良相	りゃう-しゃう	align	o	
444	954645-496-0033	からく	辛	からく	align	o	
445	954645-481-0038	かまぼこがた	蒲鉾形	かまぼこがた	JMdict	o	
446	954645-029-0010	あくしゅう	惡習	あく-しふ	L	o	
447	954645-182-0063	いれちがe	入違	いれ-ちがへる	JMdict	o	
448	954648-671-0028	れんこく	輦轂	れん-こく	align	o	
449	954645-084-0053	あらいかわ	洗革	あらひかは	align	o	
450	954645-486-0032	かみながばた	紙長旗	かみ-ながばた	align	o	
451	954647-589-0026	なさけやど	情宿	なさけ-やど	align	o	
452	954645-446-0011	かつおぶしけずり	鰹節削	かつをぶし-けづり	align	o	
453	954646-554-0001	しゅれい	守令	しゅ-れい	align	o	
454	954647-314-0048	ちし	地嘴	ち-し	align	o	
455	954646-135-0017	げがき	夏書	げ-がき	align	o	
456	954648-581-0007	ゆいがみ	結髮	ゆひがみ	JMdict	o	
457	954647-472-0032	てんじゃ	點者	てん-じゃ	L	o	
458	954647-409-0017	つぶしお	粒鹽	つぶ-しほ	align	o	
459	954648-394-0027	まくらびょうぶ	枕屏風	まくら-びゃうぶ	JMdict	o	
460	954646-195-0010	こうしん	恆心	こう-しん	L	o	
461	954647-039-0009	すいちゅう	睡中	すゐ-ちゅう	align	o	
462	954645-544-0027	ききやくしゃ	利役者	きき-やくしゃ	align	o	
463	954647-146-0046	そくあつき	測壓器	そくあつ-き	align	o	
464	954648-152-0001	はんごくしゅご	半國守護	はんごく-しゅご	align	o	
465	954646-160-0002	げんおう	玄奧	げん-あう	L	o	
466	954645-186-0037	いんあく	隱惡	いん-あく	align	o	
467	954648-338-0027	へんのう	反腦	へん-なう	align	o	
468	954647-393-0050	つくりぎ	作木	つくり-ぎ	JMdict	o	
469	954646-390-0011	さわさわ	騷騷	さわさわ	align	o	
470	954646-049-0005	くみめ	組目	くみ-め	align	o	
471	954646-455-0028	しちけい	七經	しちけい	L	o	
472	954646-090-0020	かしん	火針	くわしん	align	o	
473	954645-283-0036	おくのて	奧手	おくのて	L	o	
474	954647-308-0011	じきしじょう	直市場	ぢき-しぢゃう	align	o	
475	954646-388-0010	さるかん	猿環	さる-くわん	align	o	
476	954647-312-0006	ちくれん	竹簾	ちく-れん	align	o	
477	954646-088-0060	かさんかなまり	過酸化鉛	くわさんくわなまり	align	o	
478	954646-612-0022	しんねんじょう	新年状	しんねん-じゃう	align	o	
479	954647-600-0037	ななつりゅうご	七立鼓	ななつりふご	align	o	
480	954647-154-0034	そしきがく	組織學	そしき-がく	L	o	
481	954647-529-0054	とどこr	滯	とどこる	align	o	
482	954648-363-0047	ほったいしょうぞく	法體裝束	ほったい-しゃうぞく	align	o	
483	954647-199-0054	だいそしょう	大訴訟	だい-そしよう	align	o	
484	954645-574-0043	きばとも	騎馬供	きば-とも	align	o	
485	954646-285-0036	こばんいただき	小判頂	こばん-いただき	align	o	
486	954646-140-0016	げししょく	下司職	げし-しょく	align	o	
487	954647-479-0011	てんでん	典殿	てん-でん	align	o	
488	954646-036-0046	くにたみ	國人	くに-たみ	L	o	
489	954646-110-0041	ぐんきょう	群兇	ぐん-きょう	align	o	
490	954647-066-0026	せいやくじょ	製藥所	せいやく-じょ	align	o	
491	954648-176-0027	ひきなおs	引直	ひきなほす	JMdict	o	
492	954648-300-0040	ふりつm	降積	ふり-つむ	JMdict	o	
493	954648-533-0032	もは	藻葉	もは	align	o	
494	954647-562-0028	ないきゃく	内客	ないきゃく	align	o	
495	954647-372-0039	じんちゅう	塵中	ぢん-ちゅう	align	o	
496	954646-587-0035	しれい	市令	しれい	align	o	
497	954646-215-0031	こくさいだんぱん	國際談判	こくさい-だんぱん	align	o	
498	954645-581-0005	きみかげそう	君影草	きみかげ-さう	JMdict	o	
499	954645-546-0036	きくごろも	菊衣	きく-ごろも	align	o	
500	954646-205-0037	こがく	古樂	こ-がく	L	o	
501	954645-406-0002	かけばなし	掛放	かけ-ばなし	align	o	
502	954645-424-0042	かぜけ	風氣	かぜけ	align	o	
503	954647-256-0016	たつか	手束	たつか	align	o	
504	954648-023-0029	にいいと	新絲	にひ-いと	align	o	
505	954648-141-0010	はものざんまい	刃物三昧	はもの-ざんまい	JMdict	o	
506	954646-507-0013	しょうじょうせかい	清淨世界	しゃうじゃうせかい	align	o	
507	954645-015-0046	あいゆう	隘勇	あい-ゆう	align	o	
508	954645-301-0007	おとろえはt	衰果	おとろへ-はてる	JMdict	o	
509	954646-572-0010	しょけい	書檠	しょ-けい	align	o	
510	954648-509-0040	めっそうかい	滅相買	めっさう-かひ	align	o	
511	954645-117-0055	いささ	細小	いささ	JMdict	o	
512	954648-657-0010	りんじのまつり	臨時祭	りんじ-の-まつり	align	o	
513	954645-203-0058	うしろとうゆ	後桐油	うしろ-とうゆ	align	o	
514	954648-245-0002	ふうしょく	風色	ふう-しょく	align	o	
515	954646-552-0002	しゅぼ	珠母	しゅぼ	align	o	
516	954648-357-0004	ほじょかく	補助角	ほじょ-かく	align	o	
517	954647-354-0044	ちょうえい	寵榮	ちょう-えい	align	o	
518	954645-188-0021	いんじ	陰事	いんじ	JMdict	o	
519	954648-407-0050	まっぷたつ	眞二	まっ-ぷたつ	L	o	
520	954646-182-0031	けんりんぼう	劒輪鋒	けん-りんぼう	align	o	
521	954648-267-0012	ふじぜんじょう	富士禪定	ふじ-ぜんぢゃう	align	o	
522	954646-084-0038	こうはいでん	荒廢田	くわうはい-でん	align	o	
523	954645-602-0005	きょうようにん	共用人	きょうよう-にん	align	o	
524	954645-203-0060	うしろながれ	後流	うしろ-ながれ	align	o	
525	954647-086-0014	せきかいにゅう	石灰乳	せきくわい-にゅう	align	o	
526	954646-130-0023	けいりひ	經理費	けいりひ	align	o	
527	954646-607-0013	しんせき	眞蹟・眞迹・真迹	しん-せき	L	o	
528	954646-479-0027	しぶいた	四分板	しぶいた	align	o	
529	954648-528-0008	もとぶさだか	元歩差高	もとぶ-さだか	align	o	
530	954646-560-0019	しゅんぼく	瞬目	しゅん-ぼく	JMdict	o	
531	954645-614-0068	きりじに	切死	きり-じに	JMdict	o	
532	954647-346-0023	ちゅうし	注子	ちゅう-し	align	o	
533	954645-225-0055	うねどこ	畦床	うね-どこ	align	o	
534	954648-130-0056	はなもよう	花模樣	はな-もやう	L	o	
535	954648-201-0024	ひつどう	筆道	ひつ-だう	align	o	
536	954645-337-0026	おもめはぶたえ	重目羽二重	おもめ-はぶたへ	align	o	
537	954646-088-0017	がこう	畫工	ぐわ-こう	L	o	
538	954647-095-0026	せちとう	節刀	せち-たう	align	o	
539	954648-367-0044	ほねきり	骨切	ほね-きり	JMdict	o	
540	954646-527-0036	しゃしんせきばん	寫眞石版	しゃしん-せきばん	JMdict	o	
541	954648-494-0037	むらさきしぼり	紫絞	むらさきしぼり	align	o	
542	954645-059-0029	あわこ	粟子	あは-こ	align	o	
543	954645-278-0014	おかずごのみ	御數好	おかず-ごのみ	align	o	
544	954647-124-0040	せんだいせん	仙臺錢	せんだい-せん	align	o	
545	954647-094-0039	せぞくたい	世俗諦	せぞく-たい	align	o	
546	954647-298-0035	たんべつわり	段別割	たんべつわり	align	o	
547	954646-075-0040	がいしゃきせん	外車汽船	ぐわいしゃ-きせん	align	o	
548	954647-593-0004	なだいびろめ	名題弘	なだい-びろめ	align	o	
549	954645-558-0037	きずやみ	疵病	きず-やみ	align	o	
550	954646-037-0007	くにのおや	國親	くに-の-おや	align	o	
551	954648-283-0034	ぶっちょく	佛勅	ぶっちょく	align	o	
552	954647-039-0040	すいとく	水徳	すゐ-とく	align	o	
553	954645-484-0010	かみがたざいろく	上方才六	かみがた-ざいろく	JMdict	o	
554	954646-304-0039	こりん	火鈴	こ-りん	align	o	
555	954647-224-0046	とうのとり	唐鳥	たう-の-とり	align	o	
556	954645-341-0007	おりのべ	織延	おり-のべ	align	o	
557	954647-413-0037	つみ	摘	つみ	align	o	
558	954648-491-0032	むねまえだれ	胸前垂	むね-まへだれ	align	o	
559	954647-242-0047	たけまい	竹米	たけ-まい	align	o	
560	954645-238-0029	うめのきはら	梅木原	うめのきはら	align	o	
561	954647-108-0013	せめみち	攻道	せめ-みち	align	o	
562	954646-285-0039	ごばんごうし	碁盤格子	ごばん-がうし	align	o	
563	954647-082-0020	しょうやくかん	少譯官	せうやくくわん	align	o	
564	954646-318-0026	こんえ	近衞	こん-ゑ	align	o	
565	954646-280-0059	こねり	木練	こねり	align	o	
566	954648-131-0036	はなれめ	離目	はなれ-め	align	o	
567	954647-180-0027	たいゆう	大猷	たい-いう	align	o	
568	954648-528-0057	もぬけがら	蛻殻	もぬけ-がら	align	o	
569	954647-029-0011	すみやぐら	隅櫓	すみ-やぐら	align	o	
570	954646-300-0048	こもちわ	子持輪	こもち-わ	align	o	
571	954645-471-0026	こうてつばん	甲鐵板	かふてつばん	JMdict	o	
572	954647-475-0003	でんしんし	傳信司	でんしんし	align	o	
573	954646-350-0007	さかぼうき	酒帚	さかばうき	align	o	
574	954645-581-0025	きみず	生水	きみづ	align	o	
575	954646-249-0025	こしもよう	腰模樣	こし-もやう	align	o	
576	954647-351-0010	じゅうばこざかな	重箱肴	ぢゅうばこ-ざかな	align	o	
577	954647-046-0041	せいゆう	政友	せい-いう	JMdict	o	
578	954647-571-0067	ながきりこんぶ	長切昆布	ながきり-こんぶ	align	o	
579	954646-513-0024	しょうばいがたき	商賣敵	しゃうばい-がたき	L	o	
580	954645-284-0028	おくゆるし	奧許	おく-ゆるし	JMdict	o	
581	954645-204-0061	うすがき	薄柿	うす-がき	align	o	
582	954645-057-0030	あなつり	穴釣	あな-つり	align	o	
583	954648-093-0044	はぎやまやき	萩山燒	はぎやま-やき	align	o	
584	954645-151-0006	いといんげん	絲隱元	いと-いんげん	align	o	
585	954645-597-0041	きゅうど	弓弩	きゅう-ど	align	o	
586	954645-266-0042	えびつりうた	蝦釣唄	えびつり-うた	align	o	
587	954648-102-0015	はげちゃびん	禿茶瓶	はげ-ちゃびん	JMdict	o	
588	954648-044-0047	ねがいでr	願出	ねがひ-でる	JMdict	o	
589	954646-129-0039	けいほりょう	警保寮	けいほれう	align	o	
590	954646-216-0011	こくさおうつき	小草生月	こくさ-おふ-つき	align	o	
591	954648-317-0022	へいしょう	兵將	へい-しゃう	align	o	
592	954646-443-0001	じじゅう	侍從	じじゅう	L	o	
593	954648-193-0045	ひそすう	非素數	ひ-そすう	L	o	
594	954647-163-0030	そのべがく	園部額	そのべがく	align	o	
595	954647-143-0003	ぞうていひん	贈呈品	ぞうてい-ひん	JMdict	o	
596	954647-111-0034	せんが	仙蛾	せんが	align	o	
597	954646-582-0066	しらはむすめ	白齒娘	しらは-むすめ	align	o	
598	954648-044-0056	ねがみ	寢紙	ね-がみ	align	o	
599	954648-605-0043	よねぐら	米藏	よね-ぐら	align	o	
600	954646-045-0003	くほんじょうど	九品淨土	くほん-じゃうど	JMdict	o	
601	954646-221-0009	こくむ	國務	こくむ	L	o	
602	954647-145-0028	そよう	楚腰	そえら	align	o	
603	954646-277-0027	こどもげいしゃ	子供藝者	こども-げいしゃ	align	o	
604	954648-490-0033	むなしさ	空	むなし-さ	align	o	
605	954646-027-0019	くちぎよう	口器用	くちぎよう	align	o	
606	954648-399-0061	ませr	老成	ませる	JMdict	o	
607	954645-295-0030	おじょうさま	御孃樣	おぢゃう-さま	L	o	
608	954647-322-0032	ちばりゅう	千葉流	ちば-りう	align	o	
609	954645-472-0027	こうふく	合伏	かふ-ふく	align	o	
610	954647-332-0044	ちょうでんらく	長殿樂	ちゃうでん-らく	align	o	
611	954648-182-0046	ひごまい	肥後米	ひご-まい	align	o	
612	954648-530-0016	ものおきごや	物置小屋	ものおき-ごや	JMdict	o	
613	954647-250-0048	たちあu	立合・立會・立会	たち-あふ	L	o	
614	954646-536-0041	じゅうひ	從婢	じゅう-ひ	align	o	
615	954646-497-0040	しょうゆう	醤油	しゃういう	JMdict	o	
616	954648-476-0016	むかえぞなえ	迎備	むかへ-ぞなへ	align	o	
617	954645-390-0044	かきみだr	搔亂	かき-みだる	align	o	
618	954645-083-0044	あらたて	荒立	あら-たて	align	o	
619	954646-362-0040	ささやぐら	笹櫓	ささ-やぐら	align	o	
620	954648-171-0019	ひかるかしわ	光柏	ひかる-かしは	align	o	
621	954648-234-0038	ひれいき	比例規	ひれい-き	align	o	
622	954646-255-0025	ごせい	御製	ごせい	align	o	
623	954647-500-0014	どうぶつくけい	動物區系	どうぶつ-くけい	align	o	
624	954645-478-0002	かぼ	家母	かぼ	JMdict	o	
625	954647-495-0044	どうじゃくけん	銅雀硯	どうじゃく-けん	align	o	
626	954645-526-0045	かんぶつもの	乾物物	かんぶつもの	align	o	
627	954646-177-0006	けんばいひ	檢黴費	けんばい-ひ	align	o	
628	954647-478-0004	てんじくおり	天竺織	てんぢく-おり	align	o	
629	954647-430-0040	ていきしじょう	定期市場	ていき-しぢゃう	align	o	
630	954645-552-0050	きざくら	黄櫻	き-ざくら	L	o	
631	954648-274-0023	ふどう	婦道	ふだう	JMdict	o	
632	954647-468-0028	でんきあんま	電氣按摩	でんき-あんま	JMdict	o	
633	954646-137-0029	げげ	下下	げ-げ	align	o	
634	954646-507-0041	じょうしゅんか	常春花	じゃうしゅん-くわ	align	o	
635	954647-050-0017	せいかん	正官	せい-くわん	align	o	
636	954648-097-0007	はくじんや	白人屋	はくじん-や	align	o	
637	954647-086-0040	せきこうぶね	斥候舟	せきこう-ぶね	align	o	
638	954648-119-0016	はずゆ	巴豆油	はづ-ゆ	JMdict	o	
639	954645-396-0004	かくしづま	隱妻	かくし-づま	align	o	
640	954647-067-0013	せいりつ	正律	せいりつ	align	o	
641	954645-444-0047	かつま	羯磨	かつ-ま	JMdict	o	
642	954646-051-0004	くもいり	雲入	くもいり	align	o	
643	954645-178-0014	いやじ	彌地	いやぢ	align	o	
644	954645-465-0062	かいこべや	蠶部屋	かひこ-べや	align	o	
645	954645-285-0053	おこしどころ	起所	おこし-どころ	align	o	
646	954648-166-0015	ひい	一	ひい	JMdict	o	
647	954645-194-0045	うきに	浮荷	うさに	JMdict	o	
648	954647-398-0009	つじふだ	辻札	つじ-ふだ	JMdict	o	
649	954648-245-0031	ふうぞくまい	風俗舞	ふうぞく-まひ	align	o	
650	954647-276-0045	たまぐすり	玉藥	たま-ぐすり	align	o	
651	954646-537-0037	しゅようちょうぼ	主要帳簿	しゅえう-ちゃうぼ	align	o	
652	954648-186-0049	ひしかり	菱雁	ひし-かり	align	o	
653	954646-350-0063	さがまるた	嵯峨丸太	さが-まるた	align	o	
654	954646-291-0039	こぶり	兒振	こぶり	align	o	
655	954647-013-0051	すさみ	荒	すさみ	align	o	
656	954645-211-0007	うちおきのもの	打置物	うちおき-の-もの	align	o	
657	954648-162-0056	はんりょう	藩領	はん-りゃう	JMdict	o	
658	954647-414-0021	つみに	摘煮	つみに	align	o	
659	954645-595-0021	きゃくぶね	客船	きゃく-ぶね	align	o	
660	954646-174-0007	げんちこうわ	現地講話	げんち-かうわ	align	o	
661	954645-398-0064	かくばかり	斯許	かく-ばかり	align	o	
662	954647-316-0042	じずりはかま	地摺袴	ぢずり-はかま	align	o	
663	954648-214-0041	ひまいり	隙入	ひま-いり	align	o	
664	954646-493-0055	しめりたけ	濕茸	しめり-たけ	align	o	
665	954647-407-0012	つのや	角屋	つのや	align	o	
666	954647-134-0038	せんやく	先役	せん-やく	JMdict	o	
667	954648-181-0008	ひけごあきない	引後商	ひけご-あきなひ	align	o	
668	954648-608-0025	よびたt	呼立	よび-たてる	JMdict	o	
669	954647-361-0005	ちょくぼく	直木	ちょく-ぼく	align	o	
670	954645-154-0059	いなたま	稻魂	いなしたま	L	o	
671	954647-517-0039	どこうくみあい	土功組合	どこう-くみあひ	align	o	
672	954647-293-0050	だんせい	彈性	だん-せい	L	o	
673	954648-736-0001	おんなここち	女心地	をんな-ここち	align	o	
674	954648-026-0033	においかけ	匂懸	にほひ-かけ	align	o	
675	954647-350-0006	じゅうてん	重點	ぢゅう-てん	L	o	
676	954646-466-0018	してんかんじょう	支店勘定	してん-かんぢゃう	align	o	
677	954646-340-0007	そうしょく	草色	さう-しょく	align	o	
678	954648-529-0009	ものあわせ	物合	もの-あはせ	JMdict	o	
679	954646-066-0050	くろかい	黒皆	くろ-かい	align	o	
680	954645-454-0005	かねきちがい	金氣違	かねきちがひ	align	o	
681	954645-455-0006	かねんたい	可燃體	かねん-たい	align	o	
682	954646-599-0004	しんけいさいほう	神經細胞	しんけい-さいはう	align	o	
683	954647-392-0060	つくばいざま	蹲樣	つくばひ-ざま	align	o	
684	954647-149-0025	ぞくせき	族戚	ぞく-せき	align	o	
685	954647-512-0032	とくせん	徳錢	とく-せん	align	o	
686	954646-261-0031	こだまぎん	小玉銀	こだま-ぎん	JMdict	o	
687	954646-162-0022	げんかれき	元嘉暦	げんかれき	align	o	
688	954648-455-0061	みつわりなんてん	三割南天	みつわりなんてん	align	o	
689	954646-251-0041	ごしょかん	御所羹	ごしょ-かん	align	o	
690	954647-222-0027	とうだい	當代	たうだい	L	o	
691	954648-251-0043	ふきかえs	吹返	ふきかへす	JMdict	o	
692	954648-679-0009	おうなん	横難	わう-なん	align	o	
693	954648-174-0021	ひきさげぐすり	引下藥	ひきさげ-ぐすり	align	o	
694	954645-432-0023	かたてづくり	片手作	かたて-づくり	align	o	
695	954645-140-0046	いつき	齋	いつき	L	o	
696	954647-611-0049	なまぐさぼうちょう	生臭庖丁	なまぐさばうちゃう	align	o	
697	954647-314-0025	じぞうまゆ	地藏眉	ぢざう-まゆ	align	o	
698	954648-351-0004	ほかんきん	保管金	ほくわんきん	JMdict	o	
699	954648-614-0022	よりもどし	寄戻	より-もどし	align	o	
700	954646-176-0019	けんない	縣内	けん-ない	L	o	
701	954647-242-0055	たけり	哮	たけり	align	o	
702	954648-208-0014	ひとつおうぎ	一扇	ひとつ-あふぎ	align	o	
703	954647-501-0005	どうぶんぼ	同分母	どう-ぶんぼ	JMdict	o	
704	954646-618-0051	じんえ	仁惠	じん-ゑ	align	o	
705	954645-504-0017	かりあつm	驅集	かり-あつめる	JMdict	o	
706	954645-063-0012	あいてきょくしょ	相手局所	あひて-きょくしょ	align	o	
707	954645-377-0040	こうようず	航洋圖	かうやう-づ	align	o	
708	954647-373-0010	ちんてん	枕簟	ちん-てん	align	o	
709	954645-414-0008	かざりくぎ	飾釘	かざり-くぎ	align	o	
710	954645-511-0040	かろがろs	輕輕	かろがろし	JMdict	o	
711	954648-632-0030	りゅうがん	柳岸	りう-がん	align	o	
712	954648-579-0016	ゆずりぶみ	讓文	ゆづり-ぶみ	align	o	
713	954648-190-0016	ひしょしょうかん	祕書少監	ひしょ-せうかん	align	o	
714	954648-220-0037	びょうしょうにっし	病床日誌	びゃうしゃう-にっし	JMdict	o	
715	954645-502-0016	からみあu	絡合	からみ-あふ	JMdict	o	
716	954648-283-0010	ぶつぜんそう	佛前草	ぶつぜん-さう	align	o	
717	954648-279-0001	ふちせ	淵瀨	ふちせ	align	o	
718	954645-378-0035	こうらいやき	高麗燒	かうらい-やき	align	o	
719	954645-412-0048	かさねさかずき	重杯	かさね-さかづき	align	o	
720	954645-188-0017	いんし	陰私	いん-し	align	o	
721	954647-041-0005	すいへいじちょう	水兵次長	すゐへい-じちゃう	align	o	
722	954645-532-0042	きゅうかつ	裘褐	きうかつ	align	o	
723	954647-108-0007	せめのぼr	攻上	せめ-のぼる	JMdict	o	
724	954647-356-0018	ちょうてん	重典	ちょう-てん	align	o	
725	954645-622-0003	きんがわ	金側	きん-がは	JMdict	o	
726	954646-195-0030	こうすい	公水	こうすゐ	align	o	
727	954645-049-0018	あたりさわり	當障	あたり-さはり	L	o	
728	954647-456-0009	てっぽうがた	鐵砲方	てっぱう-がた	align	o	
729	954648-212-0001	びわむし	琵琶蟲	びは-むし	align	o	
730	954646-084-0041	こうはつ	黄髮	くわう-はつ	align	o	
731	954648-096-0008	はくぞう	白藏	はく-ざう	align	o	
732	954647-619-0023	なめくすし	嘗藥師	なめ-くすし	align	o	
733	954646-266-0051	こつゆ	骨湯	こつゆ	JMdict	o	
734	954646-404-0002	さんたいのざ	三台座	さんたい-の-ざ	align	o	
735	954648-304-0019	ふれ	觸	ふれ	L	o	
736	954645-583-0002	きもいりとせい	肝煎渡世	きもいり-とせい	align	o	
737	954647-039-0016	すいちょくけん	垂直圈	すゐちょく-けん	JMdict	o	
738	954648-505-0022	めくらいん	盲印	めくらいん	JMdict	o	
739	954646-120-0032	けいこばかま	稽古袴	けいこ-ばかま	align	o	
740	954648-115-0005	はちじょうじき	八疊敷	はちでふじき	align	o	
741	954646-249-0011	こしむかえ	輿迎	こし-むかへ	align	o	
742	954648-321-0032	ひょうしき	標識・表識	へう-しき	L	o	
743	954647-029-0061	すもどり	素戻	す-もどり	align	o	
744	954645-168-0073	いいわざ	言業	いひわざ	align	o	
745	954646-384-0022	さようなら	然樣	さやう-なら	JMdict	o	
746	954646-481-0025	しゅうしゃくしゃ	襲爵者	しふしゃく-しゃ	align	o	
747	954646-289-0021	ごぶぎょう	五奉行	ごぶぎゃう	JMdict	o	
748	954648-714-0040	えみえみ	笑笑	ゑみ-ゑみ	align	o	
749	954645-283-0014	おくつむぎ	奧紬	おく-つむぎ	align	o	
750	954648-016-0038	にせひつ	僞筆	にせ-ひつ	align	o	
751	954645-584-0028	きょうおうごと	饗應事	きゃうおう-ごと	align	o	
752	954647-210-0034	たいみんずきん	大明頭巾	たいみん-づきん	align	o	
753	954645-227-0035	うわざや	上鞘	うは-ざや	align	o	
754	954645-553-0038	きさん	稀酸	き-さん	JMdict	o	
755	954645-333-0047	おもいしずm	思鎭	おもひしづむ	align	o	
756	954645-201-0045	うしころし	牛殺	うし-ころし	JMdict	o	
757	954648-342-0047	ぼうぐみきゃく	棒組客	ぼうぐみ-きゃく	align	o	
758	954648-677-0018	おうげん	王言	わう-げん	align	o	
759	954645-251-0029	うんどうしゃ	運動者	うんどう-しゃ	JMdict	o	
760	954647-543-0044	ともぐるま	供車	とも-ぐるま	align	o	
761	954648-449-0049	みつk	見附	みつける	JMdict	o	
762	954648-077-0023	のりどおし	乘通	のり-どほし	align	o	
763	954647-020-0050	すっぽんに	鼈煮	すっぽん-に	align	o	
764	954645-534-0009	きゅうし	舊史	きうし	L	o	
765	954645-405-0030	かけとりひき	掛取引	かけ-とりひき	JMdict	o	
766	954646-598-0033	じんがん	神官	じんぐわん	align	o	
767	954647-459-0062	てひき	手引	て-ひき	align	o	
768	954645-571-0066	きぬふたこ	絹雙子	きぬふたこ	align	o	
769	954646-171-0017	けんs	驗	けん-す	L	o	
770	954647-565-0022	ないしょうごと	内證事	ないしょうごと	JMdict	o	
771	954648-464-0045	みょうきょう	明鏡	みゃう-きゃう	JMdict	o	
772	954648-174-0048	ひきずりもち	引摺餅	ひきずりもち	align	o	
773	954648-588-0024	ようほう	用方	よう-はう	align	o	
774	954648-480-0003	むけんだいり	無權代理	むけん-だいり	L	o	
775	954645-511-0049	かろs	輕	かろしむ	JMdict	o	
776	954646-429-0007	しきしょう	式正	しき-しゃう	align	o	
777	954646-583-0009	しらびそ	白檜曾	しら-びそ	JMdict	o	
778	954646-080-0061	こうけい	皇繼	くわうけい	align	o	
779	954645-467-0054	かいもち	貝餅	かひ-もち	align	o	
780	954648-499-0024	めいき	冥鬼	めいき	align	o	
781	954646-464-0035	じつり	實理	じつり	L	o	
782	954648-439-0025	みすm	見澄	みすます	JMdict	o	
783	954648-007-0039	にきどり	二季鳥	にき-どり	align	o	
784	954647-628-0032	なんきるい	軟鰭類	なんき-るゐ	align	o	
785	954645-277-0028	おうようかがく	應用化學	おうよう-くわがく	JMdict	o	
786	954645-235-0019	うまれすじょう	生素性	うまれ-すじゃう	align	o	
787	954647-479-0031	でんとうにゅうい	傳燈入位	でんとう-にふゐ	align	o	
788	954648-371-0013	ほへい	步兵	ほへい	L	o	
789	954647-510-0006	とくきょげんぼ	特許原簿	とくきょ-げんぼ	align	o	
790	954648-462-0001	みまや	御馬屋	みまや	align	o	
791	954648-248-0018	ふかあみがさ	深編笠	ふかあみがさ	JMdict	o	
792	954646-202-0047	こうりざかや	小賣酒屋	こうり-ざかや	align	o	
793	954647-374-0002	じんむ	塵務	ぢん-む	align	o	
794	954645-480-0045	かますえ	釜据	かますゑ	align	o	
795	954647-168-0064	そめなおs	染直	そめ-なほす	JMdict	o	
796	954646-283-0028	ごぼうぬき	牛蒡拔	ごばうぬき	JMdict	o	
797	954648-076-0055	のりすえr	乘据	のり-すゑる	align	o	
798	954648-461-0018	みぶんとうき	身分登記	みぶん-とうき	align	o	
799	954645-475-0004	かえしろ	返代	かへしろ	align	o	
800	954646-298-0058	こめかたりょうがえ	米方兩替	こめかた-りゃうがへ	align	o	
801	954647-059-0044	せいちょうせん	生長尖	せいちゃう-せん	align	o	
